grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,ano,vol,fasc,pags,DOI,autores,id
SISCO,Artículos publicados,Publicado en revista especializada,Global reading and writing methodology: analysis of a software implementation on first-graders,Estados Unidos,Espacios ,0798-1015,Sin categoria,Q3,2019,40,39 ,5 - 18,,"VICTOR DANIEL GIL VERA, BAIRON JARAMILLO VALENCIA, SONIA RUTH QUINTERO ARRUBLA",1213
SISCO,Artículos publicados,Publicado en revista especializada,Artificial Hydrogen molecule in vertically stacked Ga1−𝑥Al𝑥As nanoscalerings: Structural and external probes effects on their quantum levels,Países Bajos,Physica E-Low-Dimensional Systems '&' Nanostructures ,1386-9477,Sin categoria,Q2,2019,117,N/A , - ,10.1016/j.physe.2019.113765,"JUAN DAVID CASTRILLON GOMEZ, DANNY ARLEN DE JESUS GOMEZ RAMIREZ, YODER ALBERTO SUAZA TABARES, JAIRO HUMBERTO MARIN CADAVID, MARLON RINCON FULLA",1214
SISCO,Artículos publicados,Publicado en revista especializada,Should an Effective Language Learning Be through the Development of Just One Language Skill?,Estados Unidos,Qualitative Report ,1052-0147,Sin categoria,Q1,2019,24,11 ,2778 - 2793,10.46743/2160-3715/2019.4015,"VICTOR DANIEL GIL VERA, BAIRON JARAMILLO VALENCIA",1215
SISCO,Artículos publicados,Publicado en revista especializada,"Structural, thermodynamic and kinetic factors in the desorption/absorption of a hydrogen molecule in the M3AlH10−xNa (M = Be or Mg; x = 0 or 2) hydrides",Inglaterra,New Journal of Chemistry ,1369-9261,Sin categoria,Q1,2019,N/A,N/A ,1 - 8,10.1039/C9NJ02326G,"EDISON HUMBERTO OSORIO LOPEZ, FRANKLIN FERRARO GOMEZ, CACIER ZILAHY HADAD ARRIAGADA, LEIDY CAROLINA GIRALDO BARRERA, OLIMPO JOSE GARCIA BELTRAN",1216
SISCO,Artículos publicados,Publicado en revista especializada,Intense laser field effect on D2+ molecular complex localized in semiconductor quantum wells,Colombia,Chemical Physics Letters ,0009-2614,Sin categoria,Q2,2019,730,N/A ,384 - 390,10.1016/j.cplett.2019.06.024,"YODER ALBERTO SUAZA TABARES, MARLON RINCON FULLA, JAIRO HUMBERTO MARIN CADAVID",1218
SISCO,Artículos publicados,Publicado en revista especializada,Interfacial Analysis in AZ31B Magnesium Alloy Reinforced with Multiwalled Carbon Nanotubes,Reino Unido,Microscopy and Microanalysis ,1431-9276,Sin categoria,Q2,2019,25,N/A ,2182 - 2183,10.1017/S1431927619011644,"CESAR AUGUSTO ISAZA MERINO, YAMILE CARDONA MAYA, JUAN MANUEL MEZA MEZA",1219
SISCO,Artículos publicados,Publicado en revista especializada,"Ferromagnetic long-range ordering in nano-crystalline La0.7Ca0.3Mn1-xNixO3 (x = 0, 0.02) manganites",Países Bajos,Journal of Magnetism and Magnetic Materials ,0304-8853,Sin categoria,Q2,2019,475,N/A ,524 - 532,10.1016/j.jmmm.2018.11.125,"ADRIAN GOMEZ ZAPATA, JORGE LUIS IZQUIERDO NUNEZ, IVAN SUPELANO GARCIA, CARLOS ARTURO PARRA VARGAS, EDGAR ANDRES CHAVARRIAGA MIRANDA, OSWALDO MORAN CAMPANA",1221
SISCO,Artículos publicados,Publicado en revista especializada,K-Means Clustering Application: A Monetary Poverty Analysis of Colombian Regions,Pakistán,Middle East Journal of Scientific Research ,1990-9233,Sin categoria,Sin categoria,2019,27,1 ,6 - 11,10.5829/idosi.mejsr.2019.06.11,"VICTOR DANIEL GIL VERA, ISABEL CRISTINA PUERTA LOPERA",1222
SISCO,Artículos publicados,Publicado en revista especializada,Assessment of the relationship between magnetotransport and magnetocaloric properties in nano-sized La0.7Ca0.3Mn1−xNixO3 manganites,Reino Unido,Journal of Magnetism and Magnetic Materials ,0304-8853,Sin categoria,Q2,2019,469,N/A ,558 - 569,10.1016/j.jmmm.2018.09.036,"ADRIAN GOMEZ ZAPATA, EDGAR ANDRES CHAVARRIAGA MIRANDA, OSWALDO MORAN CAMPANA",1223
SISCO,Artículos publicados,Publicado en revista especializada,Fraud-Detection-Oriented Operators in a Data Warehouse Based on Forensic Accounting Techniques,Reino Unido,Computer Fraud and Security ,1361-3723,A2,Q3,2018,2018,"NA ",13 - 19,https://doi.org/10.1016/S1361-3723(18)30098-8,"FRANCISCO JAVIER MORENO ARBOLEDA, JAIME ALBERTO GUZMAN LUNA, INGRID DURLEY TORRES PARDO",1228
SISCO,Artículos publicados,Publicado en revista especializada,Synthesis by solution combustion and optical characterization of violet NASICON-type Mg0.45Co0.05Ti2(PO4)3 pigment,Reino Unido,Dyes and Pigments ,0143-7208,A1,Q1,2018,157,N/A ,1 - 10,10.1016/j.dyepig.2018.04.041,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, TIAGO WERMUTH, OSCAR JAIME RESTREPO  BAENA, CARLOS BERGMANN",1229
SISCO,Artículos publicados,Publicado en revista especializada,Automatic Workflow Scientific Model for Lab Test in Civil Engineering,India,International Journal of Applied Engineering Research ,0973-4562,Sin categoria,Q3,2018,13,9 ,6529 - 6535,,"JAIME ALBERTO GUZMAN LUNA, INGRID DURLEY TORRES PARDO, FRANCISCO JAVIER MORENO ARBOLEDA",1230
SISCO,Artículos publicados,Publicado en revista especializada,"Cyanide¿isocyanide isomerization: stability and bonding in noble gas inserted metal cyanides (metal = Cu, Ag, Au)",Reino Unido,Physical Chemistry Chemical Physics ,1463-9084,A1,Q1,2018,20, ,18491 - 18502 , 10.1039/C8CP02837K,EDISON HUMBERTO OSORIO LOPEZ,1231
SISCO,Artículos publicados,Publicado en revista especializada,Who benefits from cellular immune response during the Chagas disease?,Inglaterra,BioSystems ,0303-2647,A2,Q2,2018,171, ,66 - 73,https://doi.org/10.1016/j.biosystems.2018.07.005,SHIRLENE PATRICIA VEGA ROYERO,1232
SISCO,Artículos publicados,Publicado en revista especializada,"Cholinesterase Inhibition Activity, Alkaloid Profiling and Molecular Docking of Chilean Rhodophiala (Amaryllidaceae).",Suiza,Molecules ,1420-3049,A1,Q1,2018,23,7 ,1532 - N/A,10.3390/molecules23071532,EDISON HUMBERTO OSORIO LOPEZ,1233
SISCO,Artículos publicados,Publicado en revista especializada,Amaryllidaceae alkaloids as agents with protective effects against oxidative neural cell injury,Países Bajos,Life Sciences ,0024-3205,A1,Q1,2018,15, ,54 - 65,10.1016/j.lfs.2018.04.026,EDISON HUMBERTO OSORIO LOPEZ,1234
SISCO,Artículos publicados,Publicado en revista especializada,"Boron Nanowheels with Axles Containing Noble Gas Atoms: Viable Noble Gas Bound M©B10- Clusters (M=Nb, Ta)",Reino Unido,Chemistry - A European Journal ,1521-3765,A1,Q1,2018,24, ,3590 - 3598,10.1002/chem.201705790,EDISON HUMBERTO OSORIO LOPEZ,1235
SISCO,Artículos publicados,Publicado en revista especializada,"Stable NCNgNSi (Ng=Kr, Xe, Rn) Compounds with Covalently Bound C-Ng-N Unit: Possible Isomerization of NCNSi through the Release of the Noble Gas Atom",Reino Unido,Chemistry - A European Journal ,1521-3765,A1,Q1,2018,24, ,2 - 11,10.1002/chem.201705112,EDISON HUMBERTO OSORIO LOPEZ,1236
SISCO,Artículos publicados,Publicado en revista especializada,Alkaloids of Amaryllidaceae as Inhibitors of Cholinesterases (AChEs and BChEs): An Integrated Bioguided Study,Estados Unidos,Phytochemical Analysis ,1099-1565,A1,Q1,2018,29, ,217 - 227,10.1002/pca.2736,EDISON HUMBERTO OSORIO LOPEZ,1237
SISCO,Artículos publicados,Publicado en revista especializada,The femicide in Colombia and Mexico: a text mining analysis,Turquía,"The Turkish Online Journal of Design, Art and Communication - TOJDAC ",2146-5193,Sin categoria,Sin categoria,2018,1, ,170 - 177,10.7456/1080MSE/121,"VICTOR DANIEL GIL VERA, JUAN DIEGO BETANCUR ARIAS, ISABEL CRISTINA PUERTA LOPERA, LINA MARIA MONTOYA SUAREZ",1238
SISCO,Artículos publicados,Publicado en revista especializada,Electronic and magnetic properties of the [Ni(salophen)]: An experimental and DFT study,Egipto,Journal of Advanced Research ,2090-1232,A1,Q1,2018,9,N/A ,27 - 33,https://doi.org/10.1016/j.jare.2017.10.004,FRANKLIN FERRARO GOMEZ,1239
SISCO,Artículos publicados,Publicado en revista especializada,Exploring the potential energy surface of small lead clusters using the gradient embedded genetic algorithm and an adequate treatment of relativistic effects,Inglaterra,RSC Advances ,2046-2069,A1,Q1,2018,8,N/A ,145 - 152, 10.1039/C7RA11449D,"FRANKLIN FERRARO GOMEZ, EDISON HUMBERTO OSORIO LOPEZ",1240
SISCO,Artículos publicados,Publicado en revista especializada,Evaluation of the magnetocaloric response of nano-sized La0.7Ca0.3Mn1-xNixO3 manganites synthesized by auto-combustion method,Estados Unidos,AIP Advances ,2158-3226,A2,Q2,2018,8,N/A ,0564301 - 0564306,10.1063/1.5007284,"ADRIAN GOMEZ ZAPATA, EDGAR ANDRES CHAVARRIAGA MIRANDA, IVAN SUPELANO GARCIA, CARLOS ARTURO PARRA VARGAS, OSWALDO MORAN CAMPANA",1241
SISCO,Artículos publicados,Publicado en revista especializada,Activation and diffusion of ammonia borane hydrogen on gold tetramers,Estados Unidos,International Journal of Quantum Chemistry ,1097-461X,A1,Q1,2017,118,N/A ,1 - 9,10.1002/qua.25567,"FRANKLIN FERRARO GOMEZ, CACIER ZILAHY HADAD ARRIAGADA, EDISON HUMBERTO OSORIO LOPEZ",1246
SISCO,Artículos publicados,Publicado en revista especializada,"Hippeastrum reticulatum (Amaryllidaceae): Alkaloid Profiling, Biological Activities and Molecular Docking",Suiza,Molecules ,1420-3049,A1,Q1,2017,22, ,2191-1 - 2191-14,10.3390/molecules22122191,EDISON HUMBERTO OSORIO LOPEZ,1247
SISCO,Artículos publicados,Publicado en revista especializada,Exploiting electronic strategies to stabilize a planar tetracoordinate carbon in cyclic aromatic hydrocarbons,Inglaterra,Chemical Communications ,1359-7345,A1,Q1,2017,53,N/A ,12112 - 12115,10.1039/C7CC06248F,"EDISON HUMBERTO OSORIO LOPEZ, FRANKLIN FERRARO GOMEZ",1250
SISCO,Artículos publicados,Publicado en revista especializada,A Bibliometric Analysis of the Learning Analytics Application in the Education,Pakistán,Journal of Engineering and Applied Sciences ,1816-949X,B,Q3,2017,12,26 ,7849 - 7858,10.3923/jeasci.2017.7849.7858,VICTOR DANIEL GIL VERA,1251
SISCO,Artículos publicados,Publicado en revista especializada,Metodologías Ágiles de Desarrollo un Caso de Aplicación Medellín  Colombia 2016 - 2017,Colombia,Lámpsakos ,2145-4086,Sin categoria,Sin categoria,2017,18, ,58 - 63,10.21501/21454086.2521,"JORGE MAURICIO SEPULVEDA CASTANO, LINA MARIA MONTOYA SUAREZ",1252
SISCO,Artículos publicados,Publicado en revista especializada,Prototipo de Bicicleta para Transporte Urbano Individual Sostenible,Colombia,Lámpsakos ,2145-4086,Sin categoria,Sin categoria,2017,17, ,40 - 51,https://doi.org/10.21501/21454086.2255,"GABRIEL JAIME CORREA HENAO, ALVARO ANDRES RAMIREZ PINEROS",1253
SISCO,Artículos publicados,Publicado en revista especializada,Ligand-Supported E3 Clusters (E=Si¿Sn),Alemania,Chemistry - A European Journal ,1521-3765,A1,Q1,2017,23, ,7463 - 7473,10.1002/chem.201700494,EDISON HUMBERTO OSORIO LOPEZ,1255
SISCO,Artículos publicados,Publicado en revista especializada,"Degradation of highly consumed fluoroquinolones, penicillins and cephalosporins in distilled water and simulated hospital wastewater by UV254 and UV254/persulfate processes",Países Bajos,Water Research ,0043-1354,A1,Q1,2017,122,N/A ,128 - 138,https://doi.org/10.1016/j.watres.2017.05.065,"FRANKLIN FERRARO GOMEZ, EFRAIM ADOLFO SERNA GALVIS, RICARDO ANTONIO TORRES PALMA",1256
SISCO,Artículos publicados,Publicado en revista especializada,Revisión y diagnóstico sobre las condiciones de calidad en los programas de Ingeniería de Sistemas en Colombia,México,Revista Iberoamericana de Educacion Superior ,2007-2872,C,Q3,2017,8,22 ,3 - 24,,GABRIEL JAIME CORREA HENAO,1257
SISCO,Artículos publicados,Publicado en revista especializada,Theoretical design of stable hydride clusters: isoelectronic transformation in the EnAl4n-nH7+n series,Reino Unido,RSC Advances ,2046-2069,A1,Q1,2017,7, ,16069 - 16077,10.1039/C7RA01422H,"EDISON HUMBERTO OSORIO LOPEZ, FRANKLIN FERRARO GOMEZ",1259
SISCO,Artículos publicados,Publicado en revista especializada,Structure-reactivity relationship in the degradation of three representative fluoroquinolone antibiotics in water by electrogenerated active chlorine,Países Bajos,Chemical Engineering Journal ,1385-8947,A1,Q1,2017,315,N/A ,552 - 561,http://dx.doi.org/10.1016/j.cej.2017.01.062,"FRANKLIN FERRARO GOMEZ, RICARDO ANTONIO TORRES PALMA, EFRAIM ADOLFO SERNA GALVIS",1261
SISCO,Artículos publicados,Publicado en revista especializada,Structure and Bonding of Alkali-Metal Pentalenides,Estados Unidos,Organometallics ,1520-6041,A1,Q1,2017,36,2 ,310 - 317,10.1021/acs.organomet.6b00768,EDISON HUMBERTO OSORIO LOPEZ,1262
SISCO,Artículos publicados,Publicado en revista especializada,Planar pentacoordinate carbon atoms embedded in a metallocene framework,Reino Unido,Chemical Communications ,1364-548X,Sin categoria,Q1,2017,53, ,138 - 141 ,10.1039/C6CC08273D,EDISON HUMBERTO OSORIO LOPEZ,1263
SISCO,Artículos publicados,Publicado en revista especializada,Understanding the Central Location of a Hexagonal Hole in a B36 Cluster,Reino Unido,Chemistry - An Asian Journal ,1861-471X,A1,Q1,2016,11, ,3220 - 3224,10.1002/asia.201601106,EDISON HUMBERTO OSORIO LOPEZ,1266
SISCO,Artículos publicados,Publicado en revista especializada,Why CpAl-Cr(CO) 5 is linear while CpIn-Cr(CO) 5 is not? Understanding the structure and bonding of the CpE-Cr(CO) 5 (E = Group 13 element) complexes,Alemania,Theoretical Chemistry Accounts ,1432-2234,B,Q3,2016,135,240 ,1 - 8,10.1007/s00214-016-1993-7,EDISON HUMBERTO OSORIO LOPEZ,1267
SISCO,Artículos publicados,Publicado en revista especializada,Microstructural and electrochemical analysis of Sb2O5 doped-Ti/RuO2-ZrO2 to yield active chlorine species for ciprofloxacin degradation.,Inglaterra,Electrochimica Acta ,0013-4686,A1,Q1,2016,213,N/A ,740 - 751,10.1016/j.electacta.2016.07.150,"FRANKLIN FERRARO GOMEZ, EFRAIM ADOLFO SERNA GALVIS, RICARDO ANTONIO TORRES PALMA",1269
SISCO,Artículos publicados,Publicado en revista especializada,"Insights on the structural and electronic properties of ScCn+, YCn+, LaCn+ (n = 3-6) systems",Estados Unidos,Theoretical Chemistry Accounts ,1432-2234,B,Q3,2016,135,n/A , - 10,10.1007/s00214-016-1976-8,"FRANKLIN FERRARO GOMEZ, CACIER ZILAHY HADAD ARRIAGADA, EDISON HUMBERTO OSORIO LOPEZ, WILLIAM TIZNADO",1270
SISCO,Artículos publicados,Publicado en revista especializada,Structure and bonding in WCn (n = 2-5) clusters,Estados Unidos,Theoretical Chemistry Accounts ,1432-2234,B,Q3,2016,135,216 ,1 - 9,10.1007/s00214-016-1979-5,"FRANKLIN FERRARO GOMEZ, ALBEIRO ALONSO RESTREPO COSSIO, CACIER ZILAHY HADAD ARRIAGADA, ELIZABETH FLOREZ YEPEZ",1271
SISCO,Artículos publicados,Publicado en revista especializada,Dynamical behavior of boron clusters,Reino Unido,Nanoscale ,2040-3372,C,Q1,2016,8, ,17639 - 17644,10.1039/C6NR06383G,EDISON HUMBERTO OSORIO LOPEZ,1272
SISCO,Artículos publicados,Publicado en revista especializada,The importance of dynamics studies on the design of sandwich structures: a CrB24 case,Reino Unido,Physical Chemistry Chemical Physics ,1463-9076,A1,Q1,2016,18, ,18336 - 18341,10.1039/C6CP02445A,EDISON HUMBERTO OSORIO LOPEZ,1274
SISCO,Artículos publicados,Publicado en revista especializada,Diseño óptimo del proceso de extracción de grasa a partir del residuo de descarne derivado del proceso de curtición,Colombia,Lámpsakos ,2145-4086,Sin categoria,Sin categoria,2016,16, ,21 - 32,10.21501/21454086.1903,LUIS FERNANDO CARDONA PALACIO,1276
SISCO,Artículos publicados,Publicado en revista especializada,Structure and Bonding of IrB12-: Converting a Rigid Boron B12 Platelet to a Wankel Motor,Reino Unido,RSC Advances ,2046-2069,A1,Q1,2016,6, ,27177 - 27182,10.1039/C6RA02992B,EDISON HUMBERTO OSORIO LOPEZ,1277
SISCO,Artículos publicados,Publicado en revista especializada,"10-π-Electron arenes à la carte: structure and bonding of the [E¿(CnHn)¿E]n−6 (E = Ca, Sr, Ba; n = 6¿8) complexes",Reino Unido,Physical Chemistry Chemical Physics ,1463-9076,A1,Q1,2016,18, ,11909 - 11918,10.1039/C6CP00671J,EDISON HUMBERTO OSORIO LOPEZ,1278
SISCO,Artículos publicados,Publicado en revista especializada,Nonclassical 21-Homododecahedryl Cation Rearrangement Revisited,Estados Unidos,Organic Letters ,1523-7060,A1,Q1,2016,18,5 ,1140 - 1142,10.1021/acs.orglett.5b03558,EDISON HUMBERTO OSORIO LOPEZ,1279
SISCO,Artículos publicados,Publicado en revista especializada,Sistema Experto para la Gestión de Daños en Vías Pavimentadas y en Afirmado,Colombia,Lámpsakos ,2145-4086,Sin categoria,Sin categoria,2016,15, ,22 - 29,http://dx.doi.org/10.21501/21454086.1710,VICTOR DANIEL GIL VERA,1283
SISCO,Artículos publicados,Publicado en revista especializada,Isoelectronic substitution from Si52− to Al5H52−: Exploration of the series Si5−n(AlH)n2− (n = 0-5),Estados Unidos,Chemical Physics Letters ,0009-2614,A2,Q2,2016,647,N/A ,150 - 156,10.1016/j.cplett.2016.01.062,"FRANKLIN FERRARO GOMEZ, EDISON HUMBERTO OSORIO LOPEZ, WILLIAM TIZNADO",1284
SISCO,Artículos publicados,Publicado en revista especializada,Spin Orbit Coupling Effects in AumPtn Clusters (m + n = 4),Estados Unidos,Journal of Physical Chemistry A ,1089-5639,A1,Q1,2016,120,N/A ,1698 - 1705, 10.1021/acs.jpca.5b11397,"FRANKLIN FERRARO GOMEZ, CACIER ZILAHY HADAD ARRIAGADA, ALBEIRO ALONSO RESTREPO COSSIO, ELIZABETH FLOREZ YEPEZ, NORBERTO MORENO PRIETO",1285
SISCO,Artículos publicados,Publicado en revista especializada,Modeling Parasite Reduction Mechanism in Chagas Disease,Estados Unidos,Journal of Biological Systems ,0218-3390,Sin categoria,Sin categoria,2015,23, ,S1 - S15,10.1142/S021833901540001X,SHIRLENE PATRICIA VEGA ROYERO,1286
SISCO,Artículos publicados,Publicado en revista especializada,A characterization of the two-step reaction mechanism of phenol decomposition by a Fenton reaction,Países Bajos,Chemical Physics Letters ,0009-2614,Sin categoria,Sin categoria,2015,640, ,16 - 22,10.1016/j.cplett.2015.10.005,EDISON HUMBERTO OSORIO LOPEZ,1287
SISCO,Artículos publicados,Publicado en revista especializada,Ontologías para modelar la Investigación Científica en Ingeniería Civil,Colombia,Scientia Et Technica ,0122-1701,Sin categoria,Sin categoria,2015,20,3 ,286 - 293,,MAURICIO LOPEZ BONILLA,1288
SISCO,Artículos publicados,Publicado en revista especializada,Forecasting Electricity Demand for Small Colombian Populations,Colombia,Revista Activa Tecnológico De Antioquia ,2027-8101,Sin categoria,Sin categoria,2015,7, ,111 - 119,,VICTOR DANIEL GIL VERA,1289
SISCO,Artículos publicados,Publicado en revista especializada,Representation of electric power systems by complex networks with applications to risk vulnerability assessment,Colombia,DYNA ,0012-7360,Sin categoria,Sin categoria,2015,82,192 ,68 - 77,http://dx.doi.org/10.15446/dyna.v82n192.48574,"GABRIEL JAIME CORREA HENAO, JOSE MARIA YUSTA LOYO",1290
SISCO,Artículos publicados,Publicado en revista especializada,Content Management Systems (CMS): a systematic literature review,Colombia,Ingenierías USBMed ,2027-5846,Sin categoria,Sin categoria,2015,6,1 ,54 - 60,http://dx.doi.org/10.21500/20275846.1724,VICTOR DANIEL GIL VERA,1291
SISCO,Artículos publicados,Publicado en revista especializada,An Overview of the Colombian Market for Standarized Derivatives of Energy Commodities,Estados Unidos,IEEE Latin America Transactions ,1548-0992,Sin categoria,Sin categoria,2015,13,7 ,2176 - 2182,https://dx.doi.org/10.1109/TLA.2015.7273774,VICTOR DANIEL GIL VERA,1292
